level,tt_value
6531,451.87
6532,452.25
6533,452.63
6534,453.01
6535,453.39
6536,453.77
6537,454.14
6538,454.52
6539,454.9
6540,455.28
6541,455.65
6542,456.03
6543,456.41
6544,456.78
6545,457.16
6546,457.54
6547,457.91
6548,458.29
6549,458.66
6550,459.03
6551,459.41
6552,459.78
6553,460.16
6554,460.53
6555,460.9
6556,461.27
6557,461.64
6558,462.01
6559,462.38
6560,462.75
6561,463.12
6562,463.49
6563,463.86
6564,464.23
6565,464.6
6566,464.96
6567,465.33
6568,465.7
6569,466.06
6570,466.43
6571,466.79
6572,467.15
6573,467.52
6574,467.88
6575,468.24
6576,468.6
6577,468.96
6578,469.32
6579,469.68
6580,470.04
6581,470.39
6582,470.75
6583,471.11
6584,471.46
6585,471.82
6586,472.17
6587,472.52
6588,472.88
6589,473.23
6590,473.58
6591,473.93
6592,474.28
6593,474.62
6594,474.97
6595,475.32
6596,475.66
6597,476.01
6598,476.35
6599,476.7
6600,477.04
6601,477.38
6602,477.72
6603,478.06
6604,478.4
6605,478.74
6606,479.08
6607,479.41
6608,479.75
6609,480.08
6610,480.42
6611,480.75
6612,481.08
6613,481.41
6614,481.74
6615,482.07
6616,482.4
6617,482.73
6618,483.05
6619,483.38
6620,483.7
6621,484.02
6622,484.35
6623,484.67
6624,484.99
6625,485.31
6626,485.63
6627,485.94
6628,486.26
6629,486.58
6630,486.89
6631,487.2
6632,487.52
6633,487.83
6634,488.14
6635,488.45
6636,488.76
6637,489.07
6638,489.37
6639,489.68
6640,489.98
6641,490.29
6642,490.59
6643,490.89
6644,491.19
6645,491.49
6646,491.79
6647,492.09
6648,492.38
6649,492.68
6650,492.98
6651,493.27
6652,493.56
6653,493.85
6654,494.15
6655,494.44
6656,494.72
6657,495.01
6658,495.3
6659,495.59
6660,495.87
6661,496.16
6662,496.44
6663,496.72
6664,497.0
6665,497.28
6666,497.56
6667,497.84
6668,498.12
6669,498.4
6670,498.67
6671,498.95
6672,499.22
6673,499.5
6674,499.77
6675,500.04
6676,500.31
6677,500.58
6678,500.85
6679,501.12
6680,501.39
6681,501.65
6682,501.92
6683,502.18
6684,502.45
6685,502.71
6686,502.97
6687,503.24
6688,503.5
6689,503.76
6690,504.02
6691,504.27
6692,504.53
6693,504.79
6694,505.05
6695,505.3
6696,505.56
6697,505.81
6698,506.07
6699,506.32
6700,506.57
6701,506.82
6702,507.07
6703,507.33
6704,507.58
6705,507.82
6706,508.07
6707,508.32
6708,508.57
6709,508.82
6710,509.06
6711,509.31
6712,509.55
6713,509.8
6714,510.04
6715,510.29
6716,510.53
6717,510.77
6718,511.02
6719,511.26
6720,511.5
6721,511.74
6722,511.98
6723,512.22
6724,512.46
6725,512.7
6726,512.94
6727,513.18
6728,513.42
6729,513.66
6730,513.9
6731,514.14
6732,514.37
6733,514.61
6734,514.85
6735,515.09
6736,515.32
6737,515.56
6738,515.8
6739,516.03
6740,516.27
6741,516.5
6742,516.74
6743,516.98
6744,517.21
6745,517.45
6746,517.68
6747,517.92
6748,518.16
6749,518.39
6750,518.63
6751,518.86
6752,519.1
6753,519.33
6754,519.57
6755,519.81
6756,520.04
6757,520.28
6758,520.51
6759,520.75
6760,520.99
6761,521.22
6762,521.46
6763,521.7
6764,521.93
6765,522.17
6766,522.41
6767,522.65
6768,522.89
6769,523.13
6770,523.36
6771,523.6
6772,523.84
6773,524.08
6774,524.32
6775,524.56
6776,524.81
6777,525.05
6778,525.29
6779,525.53
6780,525.78
6781,526.02
6782,526.26
6783,526.51
6784,526.75
6785,527.0
6786,527.25
6787,527.49
6788,527.74
6789,527.99
6790,528.24
6791,528.49
6792,528.74
6793,528.99
6794,529.24
6795,529.49
6796,529.74
6797,530.0
6798,530.25
6799,530.51
6800,530.76
6801,531.02
6802,531.28
6803,531.53
6804,531.79
6805,532.05
6806,532.31
6807,532.58
6808,532.84
6809,533.1
6810,533.37
6811,533.63
6812,533.9
6813,534.17
6814,534.43
6815,534.7
6816,534.97
6817,535.24
6818,535.52
6819,535.79
6820,536.06
6821,536.34
6822,536.62
6823,536.89
6824,537.17
6825,537.45
6826,537.73
6827,538.02
6828,538.3
6829,538.58
6830,538.87
6831,539.16
6832,539.44
6833,539.73
6834,540.02
6835,540.31
6836,540.61
6837,540.9
6838,541.2
6839,541.49
6840,541.79
6841,542.09
6842,542.39
6843,542.69
6844,542.99
6845,543.3
6846,543.6
6847,543.91
6848,544.22
6849,544.53
6850,544.84
6851,545.15
6852,545.47
6853,545.78
6854,546.1
6855,546.42
6856,546.73
6857,547.06
6858,547.38
6859,547.7
6860,548.03
6861,548.35
6862,548.68
6863,549.01
6864,549.34
6865,549.67
6866,550.01
6867,550.34
6868,550.68
6869,551.02
6870,551.35
6871,551.7
6872,552.04
6873,552.38
6874,552.73
6875,553.07
6876,553.42
6877,553.77
6878,554.12
6879,554.48
6880,554.83
6881,555.19
6882,555.55
6883,555.9
6884,556.26
6885,556.63
6886,556.99
6887,557.36
6888,557.72
6889,558.09
6890,558.46
6891,558.83
6892,559.2
6893,559.58
6894,559.95
6895,560.33
6896,560.71
6897,561.09
6898,561.47
6899,561.85
6900,562.24
6901,562.63
6902,563.01
6903,563.4
6904,563.79
6905,564.19
6906,564.58
6907,564.97
6908,565.37
6909,565.77
6910,566.17
6911,566.57
6912,566.97
6913,567.38
6914,567.78
6915,568.19
6916,568.6
6917,569.01
6918,569.42
6919,569.83
6920,570.24
6921,570.66
6922,571.08
6923,571.49
6924,571.91
6925,572.33
6926,572.76
6927,573.18
6928,573.61
6929,574.03
6930,574.46
6931,574.89
6932,575.32
6933,575.75
6934,576.18
6935,576.62
6936,577.05
6937,577.49
6938,577.93
6939,578.37
6940,578.81
6941,579.25
6942,579.69
6943,580.14
6944,580.58
6945,581.03
6946,581.48
6947,581.93
6948,582.38
6949,582.83
6950,583.28
6951,583.74
6952,584.19
6953,584.65
6954,585.1
6955,585.56
6956,586.02
6957,586.48
6958,586.94
6959,587.4
6960,587.87
6961,588.33
6962,588.8
6963,589.26
6964,589.73
6965,590.2
6966,590.67
6967,591.13
6968,591.61
6969,592.08
6970,592.55
6971,593.02
6972,593.5
6973,593.97
6974,594.45
6975,594.92
6976,595.4
6977,595.88
6978,596.36
6979,596.84
6980,597.32
6981,597.8
6982,598.28
6983,598.76
6984,599.24
6985,599.73
6986,600.21
6987,600.69
6988,601.18
6989,601.67
6990,602.15
6991,602.64
6992,603.13
6993,603.61
6994,604.1
6995,604.59
6996,605.08
6997,605.57
6998,606.06
6999,606.55
7000,607.04
7001,607.53
7002,608.02
7003,608.51
7004,609.0
7005,609.5
7006,609.99
7007,610.48
7008,610.97
7009,611.47
7010,611.96
7011,612.45
7012,612.95
7013,613.44
7014,613.93
7015,614.43
7016,614.92
7017,615.41
7018,615.91
7019,616.4
7020,616.9
7021,617.39
7022,617.88
7023,618.38
7024,618.87
7025,619.36
7026,619.86
7027,620.35
7028,620.84
7029,621.34
7030,621.83
7031,622.32
7032,622.82
7033,623.31
7034,623.8
7035,624.29
7036,624.78
7037,625.27
7038,625.76
7039,626.25
7040,626.74
7041,627.23
7042,627.72
7043,628.21
7044,628.7
7045,629.19
7046,629.68
7047,630.16
7048,630.65
7049,631.13
7050,631.62
7051,632.1
7052,632.59
7053,633.07
7054,633.56
7055,634.04
7056,634.52
7057,635.0
7058,635.48
7059,635.96
7060,636.44
7061,636.92
7062,637.4
7063,637.87
7064,638.35
7065,638.82
7066,639.3
7067,639.77
7068,640.25
7069,640.72
7070,641.19
7071,641.66
7072,642.13
7073,642.6
7074,643.06
7075,643.53
7076,644.0
7077,644.46
7078,644.93
7079,645.39
7080,645.85
7081,646.31
7082,646.77
7083,647.23
7084,647.69
7085,648.15
7086,648.6
7087,649.06
7088,649.51
7089,649.96
7090,650.41
7091,650.86
7092,651.31
7093,651.76
7094,652.21
7095,652.65
7096,653.1
7097,653.54
7098,653.98
7099,654.43
7100,654.87
7101,655.3
7102,655.74
7103,656.18
7104,656.61
7105,657.05
7106,657.48
7107,657.91
7108,658.34
7109,658.77
7110,659.2
7111,659.62
7112,660.05
7113,660.47
7114,660.89
7115,661.31
7116,661.73
7117,662.15
7118,662.57
7119,662.98
7120,663.4
7121,663.81
7122,664.22
7123,664.63
7124,665.04
7125,665.45
7126,665.85
7127,666.26
7128,666.66
7129,667.06
7130,667.46
7131,667.86
7132,668.26
7133,668.66
7134,669.05
7135,669.45
7136,669.84
7137,670.23
7138,670.62
7139,671.01
7140,671.39
7141,671.78
7142,672.16
7143,672.55
7144,672.93
7145,673.31
7146,673.69
7147,674.06
7148,674.44
7149,674.81
7150,675.19
7151,675.56
7152,675.93
7153,676.3
7154,676.67
7155,677.03
7156,677.4
7157,677.76
7158,678.12
7159,678.48
7160,678.84
7161,679.2
7162,679.56
7163,679.92
7164,680.27
7165,680.62
7166,680.98
7167,681.33
7168,681.68
7169,682.02
7170,682.37
7171,682.72
7172,683.06
7173,683.4
7174,683.75
7175,684.09
7176,684.43
7177,684.76
7178,685.1
7179,685.44
7180,685.77
7181,686.1
7182,686.44
7183,686.77
7184,687.1
7185,687.43
7186,687.76
7187,688.08
7188,688.41
7189,688.73
7190,689.06
7191,689.38
7192,689.7
7193,690.02
7194,690.34
7195,690.66
7196,690.98
7197,691.29
7198,691.61
7199,691.93
7200,692.24
7201,692.55
7202,692.86
7203,693.18
7204,693.49
7205,693.8
7206,694.1
7207,694.41
7208,694.72
7209,695.03
7210,695.33
7211,695.64
7212,695.94
7213,696.24
7214,696.55
7215,696.85
7216,697.15
7217,697.45
7218,697.75
7219,698.05
7220,698.35
7221,698.65
7222,698.94
7223,699.24
7224,699.54
7225,699.83
7226,700.13
7227,700.43
7228,700.72
7229,701.01
7230,701.31
7231,701.6
7232,701.9
7233,702.19
7234,702.48
7235,702.77
7236,703.06
7237,703.36
7238,703.65
7239,703.94
7240,704.23
7241,704.52
7242,704.81
7243,705.1
7244,705.39
7245,705.68
7246,705.97
7247,706.26
7248,706.55
7249,706.84
7250,707.13
7251,707.42
7252,707.71
7253,708.0
7254,708.29
7255,708.58
7256,708.87
7257,709.16
7258,709.45
7259,709.74
7260,710.04
7261,710.33
7262,710.62
7263,710.91
7264,711.2
7265,711.49
7266,711.79
7267,712.08
7268,712.37
7269,712.67
7270,712.96
7271,713.26
7272,713.55
7273,713.85
7274,714.14
7275,714.44
7276,714.74
7277,715.03
7278,715.33
7279,715.63
7280,715.93
7281,716.23
7282,716.53
7283,716.83
7284,717.14
7285,717.44
7286,717.74
7287,718.05
7288,718.35
7289,718.66
7290,718.97
7291,719.27
7292,719.58
7293,719.89
7294,720.2
7295,720.51
7296,720.83
7297,721.14
7298,721.46
7299,721.77
7300,722.09
7301,722.4
7302,722.72
7303,723.04
7304,723.36
7305,723.69
7306,724.01
7307,724.33
7308,724.66
7309,724.99
7310,725.31
7311,725.64
7312,725.97
7313,726.31
7314,726.64
7315,726.97
7316,727.31
7317,727.65
7318,727.98
7319,728.32
7320,728.67
7321,729.01
7322,729.35
7323,729.7
7324,730.05
7325,730.39
7326,730.74
7327,731.1
7328,731.45
7329,731.8
7330,732.16
7331,732.52
7332,732.88
7333,733.24
7334,733.6
7335,733.96
7336,734.33
7337,734.7
7338,735.07
7339,735.44
7340,735.81
7341,736.18
7342,736.56
7343,736.94
7344,737.32
7345,737.7
7346,738.08
7347,738.47
7348,738.85
7349,739.24
7350,739.63
7351,740.02
7352,740.42
7353,740.81
7354,741.21
7355,741.61
7356,742.01
7357,742.42
7358,742.82
7359,743.23
7360,743.64
7361,744.05
7362,744.46
7363,744.88
7364,745.29
7365,745.71
7366,746.13
7367,746.55
7368,746.98
7369,747.41
7370,747.83
7371,748.26
7372,748.7
7373,749.13
7374,749.57
7375,750.01
7376,750.45
7377,750.89
7378,751.33
7379,751.78
7380,752.23
7381,752.68
7382,753.13
7383,753.59
7384,754.04
7385,754.5
7386,754.96
7387,755.42
7388,755.89
7389,756.36
7390,756.82
7391,757.29
7392,757.77
7393,758.24
7394,758.72
7395,759.2
7396,759.68
7397,760.16
7398,760.65
7399,761.13
7400,761.62
7401,762.11
7402,762.61
7403,763.1
7404,763.6
7405,764.1
7406,764.6
7407,765.1
7408,765.6
7409,766.11
7410,766.62
7411,767.13
7412,767.64
7413,768.16
7414,768.67
7415,769.19
7416,769.71
7417,770.23
7418,770.76
7419,771.28
7420,771.81
7421,772.34
7422,772.87
7423,773.41
7424,773.94
7425,774.48
7426,775.02
7427,775.56
7428,776.1
7429,776.64
7430,777.19
7431,777.74
7432,778.29
7433,778.84
7434,779.39
7435,779.95
7436,780.5
7437,781.06
7438,781.62
7439,782.18
7440,782.74
7441,783.31
7442,783.87
7443,784.44
7444,785.01
7445,785.58
7446,786.16
7447,786.73
7448,787.31
7449,787.88
7450,788.46
7451,789.04
7452,789.62
7453,790.21
7454,790.79
7455,791.38
7456,791.96
7457,792.55
7458,793.14
7459,793.73
7460,794.33
7461,794.92
7462,795.52
7463,796.11
7464,796.71
7465,797.31
7466,797.91
7467,798.51
7468,799.11
7469,799.72
7470,800.32
7471,800.93
7472,801.53
7473,802.14
7474,802.75
7475,803.36
7476,803.97
7477,804.58
7478,805.19
7479,805.81
7480,806.42
7481,807.04
7482,807.65
7483,808.27
7484,808.89
7485,809.51
7486,810.13
7487,810.75
7488,811.37
7489,811.99
7490,812.61
7491,813.24
7492,813.86
7493,814.48
7494,815.11
7495,815.73
7496,816.36
7497,816.99
7498,817.61
7499,818.24
7500,818.87
7501,819.5
7502,820.13
7503,820.76
7504,821.38
7505,822.01
7506,822.64
7507,823.27
7508,823.91
7509,824.54
7510,825.17
7511,825.8
7512,826.43
7513,827.06
7514,827.69
7515,828.32
7516,828.96
7517,829.59
7518,830.22
7519,830.85
7520,831.48
7521,832.11
7522,832.74
7523,833.38
7524,834.01
7525,834.64
7526,835.27
7527,835.9
7528,836.53
7529,837.16
7530,837.79
7531,838.42
7532,839.05
7533,839.67
7534,840.3
7535,840.93
7536,841.56
7537,842.18
7538,842.81
7539,843.44
7540,844.06
7541,844.69
7542,845.31
7543,845.94
7544,846.56
7545,847.18
7546,847.8
7547,848.42
7548,849.04
7549,849.66
7550,850.28
7551,850.9
7552,851.52
7553,852.13
7554,852.75
7555,853.36
7556,853.98
7557,854.59
7558,855.2
7559,855.81
7560,856.42
7561,857.03
7562,857.64
7563,858.25
7564,858.85
7565,859.46
7566,860.06
7567,860.66
7568,861.26
7569,861.86
7570,862.46
7571,863.06
7572,863.66
7573,864.25
7574,864.85
7575,865.44
7576,866.03
7577,866.62
7578,867.21
7579,867.8
7580,868.38
7581,868.97
7582,869.55
7583,870.13
7584,870.71
7585,871.29
7586,871.87
7587,872.44
7588,873.02
7589,873.59
7590,874.16
7591,874.73
7592,875.3
7593,875.87
7594,876.43
7595,877.0
7596,877.56
7597,878.12
7598,878.68
7599,879.24
7600,879.79
7601,880.35
7602,880.9
7603,881.45
7604,882.0
7605,882.54
7606,883.09
7607,883.63
7608,884.18
7609,884.72
7610,885.25
7611,885.79
7612,886.33
7613,886.86
7614,887.39
7615,887.92
7616,888.45
7617,888.97
7618,889.5
7619,890.02
7620,890.54
7621,891.06
7622,891.58
7623,892.09
7624,892.6
7625,893.11
7626,893.62
7627,894.13
7628,894.64
7629,895.14
7630,895.64
7631,896.14
7632,896.64
7633,897.14
7634,897.63
7635,898.12
7636,898.61
7637,899.1
7638,899.59
7639,900.07
7640,900.56
7641,901.04
7642,901.52
7643,902.0
7644,902.47
7645,902.94
7646,903.42
7647,903.89
7648,904.35
7649,904.82
7650,905.29
7651,905.75
7652,906.21
7653,906.67
7654,907.12
7655,907.58
7656,908.03
7657,908.48
7658,908.93
7659,909.38
7660,909.83
7661,910.27
7662,910.71
7663,911.16
7664,911.59
7665,912.03
7666,912.47
7667,912.9
7668,913.33
7669,913.76
7670,914.19
7671,914.62
7672,915.04
7673,915.47
7674,915.89
7675,916.31
7676,916.73
7677,917.15
7678,917.56
7679,917.97
7680,918.39
7681,918.8
7682,919.21
7683,919.61
7684,920.02
7685,920.42
7686,920.83
7687,921.23
7688,921.63
7689,922.03
7690,922.42
7691,922.82
7692,923.21
7693,923.61
7694,924.0
7695,924.39
7696,924.78
7697,925.17
7698,925.55
7699,925.94
7700,926.32
7701,926.7
7702,927.09
7703,927.47
7704,927.84
7705,928.22
7706,928.6
7707,928.98
7708,929.35
7709,929.72
7710,930.1
7711,930.47
7712,930.84
7713,931.21
7714,931.58
7715,931.94
7716,932.31
7717,932.68
7718,933.04
7719,933.4
7720,933.77
7721,934.13
7722,934.49
7723,934.85
7724,935.21
7725,935.57
7726,935.93
7727,936.29
7728,936.65
7729,937.0
7730,937.36
7731,937.72
7732,938.07
7733,938.43
7734,938.78
7735,939.14
7736,939.49
7737,939.84
7738,940.2
7739,940.55
7740,940.9
7741,941.25
7742,941.6
7743,941.96
7744,942.31
7745,942.66
7746,943.01
7747,943.36
7748,943.71
7749,944.06
7750,944.41
7751,944.76
7752,945.11
7753,945.46
7754,945.82
7755,946.17
7756,946.52
7757,946.87
7758,947.22
7759,947.57
7760,947.92
7761,948.28
7762,948.63
7763,948.98
7764,949.34
7765,949.69
7766,950.04
7767,950.4
7768,950.75
7769,951.11
7770,951.46
7771,951.82
7772,952.18
7773,952.54
7774,952.89
7775,953.25
7776,953.61
7777,953.97
7778,954.34
7779,954.7
7780,955.06
7781,955.43
7782,955.79
7783,956.16
7784,956.52
7785,956.89
7786,957.26
7787,957.63
7788,958.0
7789,958.37
7790,958.74
7791,959.12
7792,959.49
7793,959.87
7794,960.25
7795,960.63
7796,961.01
7797,961.39
7798,961.77
7799,962.15
7800,962.54
7801,962.92
7802,963.31
7803,963.7
7804,964.09
7805,964.49
7806,964.88
7807,965.28
7808,965.67
7809,966.07
7810,966.47
7811,966.87
7812,967.28
7813,967.68
7814,968.09
7815,968.5
7816,968.91
7817,969.32
7818,969.74
7819,970.15
7820,970.57
7821,970.99
7822,971.41
7823,971.83
7824,972.26
7825,972.69
7826,973.12
7827,973.55
7828,973.98
7829,974.42
7830,974.85
7831,975.29
7832,975.73
7833,976.18
7834,976.62
7835,977.07
7836,977.52
7837,977.97
7838,978.43
7839,978.89
7840,979.35
7841,979.81
7842,980.27
7843,980.74
7844,981.2
7845,981.67
7846,982.15
7847,982.62
7848,983.1
7849,983.58
7850,984.06
7851,984.55
7852,985.03
7853,985.52
7854,986.02
7855,986.51
7856,987.01
7857,987.51
7858,988.01
7859,988.51
7860,989.02
7861,989.53
7862,990.04
7863,990.56
7864,991.07
7865,991.59
7866,992.11
7867,992.64
7868,993.17
7869,993.7
7870,994.23
7871,994.76
7872,995.3
7873,995.84
7874,996.38
7875,996.93
7876,997.48
7877,998.03
7878,998.58
7879,999.14
7880,999.7
7881,1000.26
7882,1000.82
7883,1001.39
7884,1001.96
7885,1002.53
7886,1003.1
7887,1003.68
7888,1004.26
7889,1004.84
7890,1005.43
7891,1006.02
7892,1006.61
7893,1007.2
7894,1007.8
7895,1008.4
7896,1009.0
7897,1009.6
7898,1010.21
7899,1010.82
7900,1011.43
7901,1012.04
7902,1012.73
7903,1013.42
7904,1014.11
7905,1014.81
7906,1015.51
7907,1016.21
7908,1016.91
7909,1017.61
7910,1018.31
7911,1019.02
7912,1019.72
7913,1020.43
7914,1021.14
7915,1021.85
7916,1022.57
7917,1023.28
7918,1024.0
7919,1024.72
7920,1025.44
7921,1026.16
7922,1026.88
7923,1027.6
7924,1028.33
7925,1029.05
7926,1029.78
7927,1030.51
7928,1031.23
7929,1031.96
7930,1032.7
7931,1033.43
7932,1034.16
7933,1034.89
7934,1035.63
7935,1036.36
7936,1037.1
7937,1037.84
7938,1038.57
7939,1039.31
7940,1040.05
7941,1040.79
7942,1041.53
7943,1042.27
7944,1043.01
7945,1043.76
7946,1044.5
7947,1045.24
7948,1045.98
7949,1046.73
7950,1047.47
7951,1048.22
7952,1048.96
7953,1049.7
7954,1050.45
7955,1051.19
7956,1051.94
7957,1052.68
7958,1053.43
7959,1054.17
7960,1054.92
7961,1055.66
7962,1056.4
7963,1057.15
7964,1057.89
7965,1058.64
7966,1059.38
7967,1060.12
7968,1060.86
7969,1061.61
7970,1062.35
7971,1063.09
7972,1063.83
7973,1064.57
7974,1065.31
7975,1066.05
7976,1066.79
7977,1067.53
7978,1068.26
7979,1069.0
7980,1069.73
7981,1070.47
7982,1071.2
7983,1071.94
7984,1072.67
7985,1073.4
7986,1074.13
7987,1074.86
7988,1075.59
7989,1076.31
7990,1077.04
7991,1077.77
7992,1078.49
7993,1079.21
7994,1079.93
7995,1080.65
7996,1081.37
7997,1082.09
7998,1082.81
7999,1083.52
8000,1084.24
8001,1084.95
8002,1085.65
8003,1086.36
8004,1087.07
8005,1087.77
8006,1088.48
8007,1089.18
8008,1089.89
8009,1090.6
8010,1091.31
8011,1092.01
8012,1092.72
8013,1093.43
8014,1094.14
8015,1094.84
8016,1095.55
8017,1096.26
8018,1096.97
8019,1097.67
8020,1098.38
8021,1099.09
8022,1099.8
8023,1100.5
8024,1101.21
8025,1101.92
8026,1102.63
8027,1103.33
8028,1104.04
8029,1104.75
8030,1105.45
8031,1106.16
8032,1106.86
8033,1107.57
8034,1108.27
8035,1108.98
8036,1109.68
8037,1110.38
8038,1111.09
8039,1111.79
8040,1112.49
8041,1113.19
8042,1113.9
8043,1114.6
8044,1115.3
8045,1116.0
8046,1116.7
8047,1117.39
8048,1118.09
8049,1118.79
8050,1119.48
8051,1120.18
8052,1120.88
8053,1121.57
8054,1122.26
8055,1122.96
8056,1123.65
8057,1124.34
8058,1125.03
8059,1125.72
8060,1126.41
8061,1127.1
8062,1127.78
8063,1128.47
8064,1129.15
8065,1129.84
8066,1130.52
8067,1131.2
8068,1131.88
8069,1132.56
8070,1133.24
8071,1133.92
8072,1134.6
8073,1135.27
8074,1135.95
8075,1136.62
8076,1137.29
8077,1137.97
8078,1138.64
8079,1139.31
8080,1139.97
8081,1140.64
8082,1141.31
8083,1141.97
8084,1142.63
8085,1143.29
8086,1143.95
8087,1144.61
8088,1145.27
8089,1145.93
8090,1146.58
8091,1147.24
8092,1147.89
8093,1148.54
8094,1149.19
8095,1149.84
8096,1150.48
8097,1151.13
8098,1151.77
8099,1152.42
8100,1153.06
8101,1153.7
8102,1154.33
8103,1154.97
8104,1155.61
8105,1156.24
8106,1156.87
8107,1157.5
8108,1158.13
8109,1158.76
8110,1159.39
8111,1160.01
8112,1160.63
8113,1161.26
8114,1161.88
8115,1162.49
8116,1163.11
8117,1163.73
8118,1164.34
8119,1164.95
8120,1165.56
8121,1166.17
8122,1166.78
8123,1167.38
8124,1167.99
8125,1168.59
8126,1169.19
8127,1169.79
8128,1170.39
8129,1170.98
8130,1171.58
8131,1172.17
8132,1172.76
8133,1173.35
8134,1173.94
8135,1174.52
8136,1175.11
8137,1175.69
8138,1176.27
8139,1176.85
8140,1177.43
8141,1178.01
8142,1178.58
8143,1179.15
8144,1179.72
8145,1180.29
8146,1180.86
8147,1181.43
8148,1181.99
8149,1182.56
8150,1183.12
8151,1183.68
8152,1184.24
8153,1184.79
8154,1185.35
8155,1185.9
8156,1186.45
8157,1187.01
8158,1187.55
8159,1188.1
8160,1188.65
8161,1189.19
8162,1189.73
8163,1190.28
8164,1190.82
8165,1191.35
8166,1191.89
8167,1192.43
8168,1192.96
8169,1193.49
8170,1194.02
8171,1194.55
8172,1195.08
8173,1195.6
8174,1196.13
8175,1196.65
8176,1197.18
8177,1197.7
8178,1198.21
8179,1198.73
8180,1199.25
8181,1199.76
8182,1200.28
8183,1200.79
8184,1201.3
8185,1201.81
8186,1202.32
8187,1202.83
8188,1203.33
8189,1203.84
8190,1204.34
8191,1204.84
8192,1205.35
8193,1205.84
8194,1206.34
8195,1206.84
8196,1207.34
8197,1207.83
8198,1208.33
8199,1208.82
8200,1209.31
8201,1209.8
8202,1210.29
8203,1210.78
8204,1211.27
8205,1211.76
8206,1212.24
8207,1212.73
8208,1213.21
8209,1213.7
8210,1214.18
8211,1214.66
8212,1215.14
8213,1215.62
8214,1216.1
8215,1216.58
8216,1217.06
8217,1217.53
8218,1218.01
8219,1218.48
8220,1218.96
8221,1219.43
8222,1219.9
8223,1220.38
8224,1220.85
8225,1221.32
8226,1221.79
8227,1222.26
8228,1222.73
8229,1223.2
8230,1223.67
8231,1224.14
8232,1224.61
8233,1225.07
8234,1225.54
8235,1226.01
8236,1226.47
8237,1226.94
8238,1227.41
8239,1227.87
8240,1228.34
8241,1228.8
8242,1229.27
8243,1229.73
8244,1230.2
8245,1230.66
8246,1231.13
8247,1231.59
8248,1232.06
8249,1232.52
8250,1232.98
8251,1233.45
8252,1233.91
8253,1234.38
8254,1234.84
8255,1235.31
8256,1235.77
8257,1236.24
8258,1236.7
8259,1237.17
8260,1237.63
8261,1238.1
8262,1238.56
8263,1239.03
8264,1239.5
8265,1239.96
8266,1240.43
8267,1240.9
8268,1241.37
8269,1241.84
8270,1242.31
8271,1242.78
8272,1243.25
8273,1243.72
8274,1244.19
8275,1244.66
8276,1245.14
8277,1245.61
8278,1246.08
8279,1246.56
8280,1247.03
